PMID, FirstName, LastName, Rank, Gender 
17407596,Leonardo, Arbiza, 2, male
17407596,Hernán, Dopazo, 3, UNKNOWN
17407596,Jaime, Huerta-Cepas, 4, male
17407596,Pablo, Mínguez, 5, male
17407596,David, Montaner, 6, male
17407596,Joaquín, Dopazo, 7, UNKNOWN
17407601,Thomas L, York, 1, male
17407601,Rick, Durrett, 2, male
17407601,Rasmus, Nielsen, 3, UNKNOWN
17407606,Daron M, Standley, 1, male
17407606,Hiroyuki, Toh, 2, UNKNOWN
17407606,Haruki, Nakamura, 3, UNKNOWN
17408490,Negar, Memarian, 1, UNKNOWN
17408490,Matthew, Jessulat, 2, male
17408490,Javad, Alirezaie, 3, UNKNOWN
17408490,Nadereh, Mir-Rashed, 4, UNKNOWN
17408490,Jianhua, Xu, 5, UNKNOWN
17408490,Mehri, Zareie, 6, UNKNOWN
17408490,Myron, Smith, 7, male
17408490,Ashkan, Golshani, 8, UNKNOWN
17411443,Xinan, Yang, 1, UNKNOWN
17411443,Xiao, Sun, 2, UNKNOWN
17419878,Ying, Wei, 1, UNKNOWN
17419878,Jaeju, Ko, 2, UNKNOWN
17419878,Leonel F, Murga, 3, male
17419878,Mary Jo, Ondrechen, 4, female
17697349,Feng, Luo, 1, UNKNOWN
17697349,Yunfeng, Yang, 2, UNKNOWN
17697349,Jianxin, Zhong, 3, UNKNOWN
17697349,Haichun, Gao, 4, UNKNOWN
17697349,Latifur, Khan, 5, UNKNOWN
17697349,Dorothea K, Thompson, 6, female
17697349,Jizhong, Zhou, 7, UNKNOWN
17705863,Serene AK, Ong, 1, UNKNOWN
17705863,Hong Huang, Lin, 2, UNKNOWN
17705863,Yu Zong, Chen, 3, UNKNOWN
17705863,Ze Rong, Li, 4, UNKNOWN
17705863,Zhiwei, Cao, 5, UNKNOWN
17672913,Chung Mo, Nam, 1, UNKNOWN
17672913,Dae Ryong, Kang, 2, UNKNOWN
17672913,Jinheum, Kim, 3, UNKNOWN
17672919,Erin P, Price, 1, female
17672919,John, Inman-Bamber, 2, both
17672919,Venugopal, Thiruvenkataswamy, 3, UNKNOWN
17672919,Flavia, Huygens, 4, female
17672919,Philip M, Giffard, 5, male
17678526,Philipp, Heuser, 1, UNKNOWN
17678526,Dietmar, Schomburg, 2, UNKNOWN
17678535,Timur, Shtatland, 1, UNKNOWN
17678535,Daniel, Guettler, 2, male
17678535,Misha, Kossodo, 3, UNKNOWN
17678535,Misha, Pivovarov, 4, UNKNOWN
17678535,Ralph, Weissleder, 5, male
17708757,David F, Burke, 1, male
17708757,Catherine L, Worth, 2, female
17708757,Eva-Maria, Priego, 3, UNKNOWN
17708757,Tammy, Cheng, 4, female
17708757,Luc J, Smink, 5, male
17708757,John A, Todd, 6, both
17708757,Tom L, Blundell, 7, male
17708758,Yungki, Park, 1, UNKNOWN
17708758,Sikander, Hayat, 2, UNKNOWN
17708758,Volkhard, Helms, 3, UNKNOWN
17711568,Kazuhiro, Takemoto, 1, UNKNOWN
17711568,Jose C, Nacher, 2, male
17711568,Tatsuya, Akutsu, 3, UNKNOWN
17711571,László, Kaján, 1, UNKNOWN
17711571,Leszek, Rychlewski, 2, UNKNOWN
17711581,Marco, Vilela, 1, male
17711581,Carlos CH, Borges, 2, male
17711581,Susana, Vinga, 3, female
17711581,Ana Tereza R, Vasconcelos, 4, female
17711581,Helena, Santos, 5, female
17711581,Eberhard O, Voit, 6, UNKNOWN
17711581,Jonas S, Almeida, 7, male
17714583,Leandro, Martínez, 1, male
17714583,Roberto, Andreani, 2, male
17714583,José Mario, Martínez, 3, UNKNOWN
17716377,Wei-Cheng, Lo, 1, UNKNOWN
17716377,Po-Jung, Huang, 2, UNKNOWN
17716377,Chih-Hung, Chang, 3, UNKNOWN
17716377,Ping-Chiang, Lyu, 4, UNKNOWN
17718914,Zhan, Yu, 1, UNKNOWN
17718914,David, Morais, 2, male
17718914,Mahine, Ivanga, 3, UNKNOWN
17718914,Paul M, Harrison, 4, male
17718915,Eric Z, Yu, 1, male
17718915,Anne E Counterman, Burba, 2, female
17718915,Mark, Gerstein, 3, male
17718923,Luis A, Diago, 1, male
17718923,Persy, Morell, 2, UNKNOWN
17718923,Longendri, Aguilera, 3, UNKNOWN
17718923,Ernesto, Moreno, 4, male
17723146,Jing, Zhao, 1, UNKNOWN
17723146,Guo-Hui, Ding, 2, UNKNOWN
17723146,Lin, Tao, 3, UNKNOWN
17723146,Hong, Yu, 4, UNKNOWN
17723146,Zhong-Hao, Yu, 5, UNKNOWN
17723146,Jian-Hua, Luo, 6, UNKNOWN
17723146,Zhi-Wei, Cao, 7, UNKNOWN
17723146,Yi-Xue, Li, 8, UNKNOWN
17725821,Rodrigo, Gouveia-Oliveira, 1, male
17725821,Peter W, Sackett, 2, male
17725821,Anders G, Pedersen, 3, male
17725829,Roland, Schwarz, 1, male
17725829,Chunguang, Liang, 2, UNKNOWN
17725829,Christoph, Kaleta, 3, UNKNOWN
17725829,Mark, Kühnel, 4, male
17725829,Eik, Hoffmann, 5, UNKNOWN
17725829,Sergei, Kuznetsov, 6, UNKNOWN
17725829,Michael, Hecker, 7, male
17725829,Gareth, Griffiths, 8, UNKNOWN
17725829,Stefan, Schuster, 9, male
17725829,Thomas, Dandekar, 10, male
17725841,Yuan, Qi, 1, UNKNOWN
17725841,Ruslan I, Sadreyev, 2, UNKNOWN
17725841,Yong, Wang, 3, UNKNOWN
17725841,Bong-Hyun, Kim, 4, UNKNOWN
17725841,Nick V, Grishin, 5, male
17727715,Michael, Weitzel, 1, male
17727715,Wolfgang, Wiechert, 2, UNKNOWN
17727715,Katharina, Nöh, 3, female
17727718,Aleksey, Porollo, 1, UNKNOWN
17727718,Jaroslaw, Meller, 2, UNKNOWN
17727721,Peter, Larsen, 1, male
17727721,Eyad, Almasri, 2, UNKNOWN
17727721,Guanrao, Chen, 3, UNKNOWN
17727721,Yang, Dai, 4, UNKNOWN
17683520,Naoto, Tanaka, 1, UNKNOWN
17683520,Masataka, Uchino, 2, UNKNOWN
17683520,Satoru, Miyazaki, 3, UNKNOWN
17683520,Hideaki, Sugawara, 4, UNKNOWN
17683533,Scott D, Zuyderduyn, 1, male
17760957,Alex V, Kochetov, 1, male
17760957,Andrey, Palyanov, 2, UNKNOWN
17760957,Igor I, Titov, 3, UNKNOWN
17760957,Dmitry, Grigorovich, 4, UNKNOWN
17760957,Akinori, Sarai, 5, UNKNOWN
17760957,Nikolay A, Kolchanov, 6, UNKNOWN
17760969,Yifei, Yin, 1, UNKNOWN
17760969,Yi, Zhao, 2, UNKNOWN
17760969,Jie, Wang, 3, UNKNOWN
17760969,Changning, Liu, 4, UNKNOWN
17760969,Shuguang, Chen, 5, UNKNOWN
17760969,Runsheng, Chen, 6, UNKNOWN
17760969,Haitao, Zhao, 7, UNKNOWN
17760972,Kathrin, Klee, 1, UNKNOWN
17760972,Rebecca, Ernst, 2, female
17760972,Manuel, Spannagl, 3, male
17760972,Klaus FX, Mayer, 4, UNKNOWN
17760982,Jean-Christophe, Nebel, 1, UNKNOWN
17760982,Pawel, Herzyk, 2, UNKNOWN
17760982,David R, Gilbert, 3, male
17760983,Daniel J, Vis, 1, male
17760983,Johan A, Westerhuis, 2, male
17760983,Age K, Smilde, 3, UNKNOWN
17760983,Jan, van der Greef, 4, male
17761002,Xinning, Jiang, 1, UNKNOWN
17761002,Xiaogang, Jiang, 2, UNKNOWN
17761002,Guanghui, Han, 3, UNKNOWN
17761002,Mingliang, Ye, 4, UNKNOWN
17761002,Hanfa, Zou, 5, UNKNOWN
17764552,Xiaohua, Hu, 1, UNKNOWN
17764552,Fang-Xiang, Wu, 2, UNKNOWN
17683565,Xiangdong, Liu, 1, UNKNOWN
17683565,Walter J, Jessen, 2, male
17683565,Siva, Sivaganesan, 3, UNKNOWN
17683565,Bruce J, Aronow, 4, male
17683565,Mario, Medvedovic, 5, male
17683567,Carson, Andorf, 1, male
17683567,Drena, Dobbs, 2, UNKNOWN
17683567,Vasant, Honavar, 3, UNKNOWN
17683571,Feng, Tian, 1, UNKNOWN
17683571,Huayue, Zhang, 2, UNKNOWN
17683571,Xinyu, Zhang, 3, UNKNOWN
17683571,Chi, Song, 4, UNKNOWN
17683571,Yongjing, Xia, 5, UNKNOWN
17683571,Yiqing, Wu, 6, UNKNOWN
17683571,Xiangjun, Liu, 7, UNKNOWN
17683581,Abdellali, Kelil, 1, UNKNOWN
17683581,Shengrui, Wang, 2, UNKNOWN
17683581,Ryszard, Brzezinski, 3, UNKNOWN
17683581,Alain, Fleury, 4, male
17683589,Yasunori, Yamamoto, 1, UNKNOWN
17683589,Toshihisa, Takagi, 2, UNKNOWN
17683598,Cédric, MessaoudiI, 1, UNKNOWN
17683598,Thomas, Boudier, 2, male
17683598,Carlos Oscar Sanchez, Sorzano, 3, male
17683598,Sergio, Marco, 4, male
17683601,Brian J, Holden, 1, male
17683601,John W, Pinney, 2, both
17683601,Simon C, Lovell, 3, male
17683601,Grigoris D, Amoutzias, 4, UNKNOWN
17683601,David L, Robertson, 5, male
17683603,Andreas, Keller, 1, male
17683603,Christina, Backes, 2, female
17683603,Hans-Peter, Lenhof, 3, UNKNOWN
17683614,Gul S, Dalgin, 1, UNKNOWN
17683614,Gabriela, Alexe, 2, female
17683614,Daniel, Scanfeld, 3, male
17683614,Pablo, Tamayo, 4, male
17683614,Jill P, Mesirov, 5, female
17683614,Shridar, Ganesan, 6, UNKNOWN
17683614,Charles, DeLisi, 7, male
17683614,Gyan, Bhanot, 8, UNKNOWN
17683637,Eric C, Rouchka, 1, male
17683637,C Timothy, Hardin, 2, UNKNOWN
17683642,Carlos, Rodríguez-Penagos, 1, male
17683642,Heladia, Salgado, 2, UNKNOWN
17683642,Irma, Martínez-Flores, 3, female
17683642,Julio, Collado-Vides, 4, male
17686158,Vineet, Sangar, 1, UNKNOWN
17686158,Daniel J, Blankenberg, 2, male
17686158,Naomi, Altman, 3, female
17686158,Arthur M, Lesk, 4, male
17686169,Marija, Cvijovi, 1, UNKNOWN
17686169,Daniel, Dalevi, 2, male
17686169,Elizabeth, Bilsland, 3, female
17686169,Graham JL, Kemp, 4, male
17686169,Per, Sunnerhagen, 5, UNKNOWN
17686183,Nigam H, Shah, 1, UNKNOWN
17686183,Daniel L, Rubin, 2, male
17686183,Inigo, Espinosa, 3, UNKNOWN
17686183,Kelli, Montgomery, 4, female
17686183,Mark A, Musen, 5, male
17688687,Caroline C, Friedel, 1, female
17688687,Ralf, Zimmer, 2, UNKNOWN
17688688,Jaina, Mistry, 1, UNKNOWN
17688688,Alex, Bateman, 2, male
17688688,Robert D, Finn, 3, male
18070356,Michael C, Schatz, 1, male
18070356,Cole, Trapnell, 2, male
18070356,Arthur L, Delcher, 3, male
18070356,Amitabh, Varshney, 4, UNKNOWN
18070366,Zhi-Ping, Liu, 1, UNKNOWN
18070366,Ling-Yun, Wu, 2, UNKNOWN
18070366,Yong, Wang, 3, UNKNOWN
18070366,Luonan, Chen, 4, UNKNOWN
18070366,Xiang-Sun, Zhang, 5, UNKNOWN
18072965,Corinne, Dahinden, 1, female
18072965,Giovanni, Parmigiani, 2, male
18072965,Mark C, Emerick, 3, male
18072965,Peter, Bühlmann, 4, male
18076765,Jingjing, Ye, 1, UNKNOWN
18076765,Hao, Liu, 2, UNKNOWN
18076765,Crystal, Kirmiz, 3, female
18076765,Carlito B, Lebrilla, 4, UNKNOWN
18076765,David M, Rocke, 5, male
18088431,Markus, Brameier, 1, male
18088431,Carsten, Wiuf, 2, UNKNOWN
18088438,Scott A, Givan, 1, male
18088438,Christopher M, Sullivan, 2, male
18088438,James C, Carrington, 3, both
18093293,Sriram, Kosuri, 1, UNKNOWN
18093293,Jason R, Kelly, 2, male
18093293,Drew, Endy, 3, male
18093302,Victor G, Levitsky, 1, male
18093302,Elena V, Ignatieva, 2, female
18093302,Elena A, Ananko, 3, female
18093302,Igor I, Turnaev, 4, UNKNOWN
18093302,Tatyana I, Merkulova, 5, female
18093302,Nikolay A, Kolchanov, 6, UNKNOWN
18093302,TC, Hodgman, 7, UNKNOWN
18093306,Wasinee, Rungsarityotin, 1, UNKNOWN
18093306,Roland, Krause, 2, male
18093306,Arno, Schödl, 3, male
18093306,Alexander, Schliep, 4, male
18093328,Arnaud, Droit, 1, UNKNOWN
18093328,Joanna M, Hunter, 2, female
18093328,Michèle, Rouleau, 3, UNKNOWN
18093328,Chantal, Ethier, 4, female
18093328,Aude, Picard-Cloutier, 5, UNKNOWN
18093328,David, Bourgais, 6, male
18093328,Guy G, Poirier, 7, male
18093342,Nina, Zhou, 1, female
18093342,Lipo, Wang, 2, UNKNOWN
18096047,Hye Young, Kim, 1, UNKNOWN
18096047,Seo Eun, Lee, 2, UNKNOWN
18096047,Min Jung, Kim, 3, UNKNOWN
18096047,Jin Il, Han, 4, UNKNOWN
18096047,Bo Kyung, Kim, 5, male
18096047,Yong Sung, Lee, 6, UNKNOWN
18096047,Young Seek, Lee, 7, male
18096047,Jin Hyuk, Kim, 8, UNKNOWN
18096081,Yvonne E, Pittelkow, 1, female
18096081,Susan R, Wilson, 2, female
['None'],Gal, Chechik, 1, UNKNOWN
['None'],Christina, Leslie, 2, female
['None'],William Stafford, Noble, 3, male
['None'],Gunnar, Rätsch, 4, male
['None'],Quaid, Morris, 5, UNKNOWN
['None'],Koji, Tsuda, 6, UNKNOWN
18269696,Xiaoyu, Chen, 1, UNKNOWN
18269696,Mathieu, Blanchette, 2, UNKNOWN
18269697,Ivan G, Costa, 1, male
18269697,Roland, Krause, 2, male
18269697,Lennart, Opitz, 3, UNKNOWN
18269697,Alexander, Schliep, 4, male
18269698,Bernd, Fischer, 1, UNKNOWN
18269698,Volker, Roth, 2, UNKNOWN
18269698,Joachim M, Buhmann, 3, UNKNOWN
18269699,Manjunatha, Jagalur, 1, UNKNOWN
18269699,Chris, Pal, 2, male
18269699,Erik, Learned-Miller, 3, male
18269699,R Thomas, Zoeller, 4, UNKNOWN
18269699,David, Kulp, 5, male
18269700,Yanjun, Qi, 1, UNKNOWN
18269700,Judith, Klein-Seetharaman, 2, female
18269700,Ziv, Bar-Joseph, 3, UNKNOWN
18269701,Sören, Sonnenburg, 1, UNKNOWN
18269701,Gabriele, Schweikert, 2, UNKNOWN
18269701,Petra, Philips, 3, female
18269701,Jonas, Behr, 4, male
18269701,Gunnar, Rätsch, 5, male
18269702,Jean-Philippe, Vert, 1, UNKNOWN
18269702,Jian, Qiu, 2, UNKNOWN
18269702,William S, Noble, 3, male
18154664,Egon L, Willighagen, 1, UNKNOWN
18154664,Noel M, O'Boyle, 2, male
18154664,Harini, Gopalakrishnan, 3, UNKNOWN
18154664,Dazhi, Jiao, 4, UNKNOWN
18154664,Rajarshi, Guha, 5, UNKNOWN
18154664,Christoph, Steinbeck, 6, UNKNOWN
18154664,David J, Wild, 7, male
18162129,I, Mihalek, 1, UNKNOWN
18162129,I, Re, 2, UNKNOWN
18162129,O, Lichtarge, 3, UNKNOWN
18053160,Minho, Lee, 1, UNKNOWN
18053160,Chan-seok, Jeong, 2, UNKNOWN
18053160,Dongsup, Kim, 3, UNKNOWN
18053244,Srinath, Sridhar, 1, UNKNOWN
18053244,Fumei, Lam, 2, UNKNOWN
18053244,Guy E, Blelloch, 3, male
18053244,R, Ravi, 4, UNKNOWN
18053244,Russell, Schwartz, 5, male
18067669,Li-Hsieh, Lin, 1, UNKNOWN
18067669,Hsiao-Ching, Lee, 2, UNKNOWN
18067669,Wen-Hsiung, Li, 3, UNKNOWN
18067669,Bor-Sen, Chen, 4, UNKNOWN
17302974,Najib, Naamane, 1, UNKNOWN
17302974,Jacques, van Helden, 2, male
17302974,Decio L, Eizirik, 3, UNKNOWN
17309789,Elena A, Ananko, 1, female
17309789,Yury V, Kondrakhin, 2, UNKNOWN
17309789,Tatiana I, Merkulova, 3, female
17309789,Nikolay A, Kolchanov, 4, UNKNOWN
17270037,Franck, Rapaport, 1, UNKNOWN
17270037,Andrei, Zinovyev, 2, UNKNOWN
17270037,Marie, Dutreix, 3, female
17270037,Emmanuel, Barillot, 4, male
17270037,Jean-Philippe, Vert, 5, UNKNOWN
17270038,Ofir, Davidovich, 1, UNKNOWN
17270038,Gad, Kimmel, 2, UNKNOWN
17270038,Ron, Shamir, 3, male
17270045,Haseong, Kim, 1, UNKNOWN
17270045,Jae K, Lee, 2, UNKNOWN
17270045,Taesung, Park, 3, UNKNOWN
17270052,Zailong, Wang, 1, UNKNOWN
17270052,Pearlly, Yan, 2, UNKNOWN
17270052,Dustin, Potter, 3, male
17270052,Charis, Eng, 4, UNKNOWN
17270052,Tim H-M, Huang, 5, male
17270052,Shili, Lin, 6, UNKNOWN
17311682,Mikel Egaña, Aranguren, 1, male
17311682,Sean, Bechhofer, 2, male
17311682,Phillip, Lord, 3, male
17311682,Ulrike, Sattler, 4, UNKNOWN
17311682,Robert, Stevens, 5, male
17313665,Alfredo, Ferro, 1, male
17313665,Rosalba, Giugno, 2, UNKNOWN
17313665,Giuseppe, Pigola, 3, male
17313665,Alfredo, Pulvirenti, 4, male
17313665,Cinzia, Di Pietro, 5, UNKNOWN
17313665,Michele, Purrello, 6, female
17313665,Marco, Ragusa, 7, male
17316423,Ola, Spjuth, 1, female
17316423,Tobias, Helmus, 2, male
17316423,Egon L, Willighagen, 3, UNKNOWN
17316423,Stefan, Kuhn, 4, male
17316423,Martin, Eklund, 5, male
17316423,Johannes, Wagener, 6, UNKNOWN
17316423,Peter, Murray-Rust, 7, male
17316423,Christoph, Steinbeck, 8, UNKNOWN
17316423,Jarl ES, Wikberg, 9, UNKNOWN
17316436,Shuangge, Ma, 1, UNKNOWN
17316436,Xiao, Song, 2, UNKNOWN
17316436,Jian, Huang, 3, UNKNOWN
17319944,Iosifina, Pournara, 1, UNKNOWN
17319944,Lorenz, Wernisch, 2, male
17319945,Anne, Friedrich, 1, female
17319945,Raymond, Ripp, 2, male
17319945,Nicolas, Garnier, 3, male
17319945,Emmanuel, Bettler, 4, male
17319945,Gilbert, Deléage, 5, male
17319945,Olivier, Poch, 6, UNKNOWN
17319945,Luc, Moulinier, 7, male
17319966,Arthur Chun-Chieh, Shih, 1, male
17319966,DT, Lee, 2, UNKNOWN
17319966,Chin-Lin, Peng, 3, UNKNOWN
17319966,Yu-Wei, Wu, 4, UNKNOWN
17324286,Daniel D, Sommer, 1, male
17324286,Arthur L, Delcher, 2, male
17324286,Steven L, Salzberg, 3, male
17324286,Mihai, Pop, 4, UNKNOWN
17324296,Oscar, Conchillo-Solé, 1, male
17324296,Natalia S, de Groot, 2, female
17324296,Francesc X, Avilés, 3, UNKNOWN
17324296,Josep, Vendrell, 4, UNKNOWN
17324296,Xavier, Daura, 5, male
17324296,Salvador, Ventura, 6, male
17326819,Chun-Nan, Hsu, 1, UNKNOWN
17326819,Jin-Mei, Lai, 2, UNKNOWN
17326819,Chia-Hung, Liu, 3, UNKNOWN
17326819,Huei-Hun, Tseng, 4, UNKNOWN
17326819,Chih-Yun, Lin, 5, UNKNOWN
17326819,Kuan-Ting, Lin, 6, UNKNOWN
17326819,Hsu-Hua, Yeh, 7, UNKNOWN
17326819,Ting-Yi, Sung, 8, UNKNOWN
17326819,Wen-Lian, Hsu, 9, UNKNOWN
17326819,Li-Jen, Su, 10, UNKNOWN
17326819,Sheng-An, Lee, 11, UNKNOWN
17326819,Chang-Han, Chen, 12, UNKNOWN
17326819,Gen-Cher, Lee, 13, UNKNOWN
17326819,DT, Lee, 14, UNKNOWN
17326819,Yow-Ling, Shiue, 15, UNKNOWN
17326819,Chang-Wei, Yeh, 16, UNKNOWN
17326819,Chao-Hui, Chang, 17, UNKNOWN
17326819,Cheng-Yan, Kao, 18, UNKNOWN
17326819,Chi-Ying F, Huang, 19, UNKNOWN
17328811,Xin, Zhao, 1, UNKNOWN
17328811,Leo Wang-Kit, Cheung, 2, male
17280606,Andrea, Passerini, 1, female
17280606,Claudia, Andreini, 2, female
17280606,Sauro, Menchetti, 3, UNKNOWN
17280606,Antonio, Rosato, 4, male
17280606,Paolo, Frasconi, 5, UNKNOWN
17280615,Carl, Gustafson, 1, male
17280615,William J, Bug, 2, male
17280615,Jonathan, Nissanov, 3, male
17284313,Kay, Prüfer, 1, female
17284313,Bjoern, Muetzel, 2, UNKNOWN
17284313,Hong-Hai, Do, 3, UNKNOWN
17284313,Gunter, Weiss, 4, UNKNOWN
17284313,Philipp, Khaitovich, 5, UNKNOWN
17284313,Erhard, Rahm, 6, UNKNOWN
17284313,Svante, Pääbo, 7, UNKNOWN
17284313,Michael, Lachmann, 8, male
17284313,Wolfgang, Enard, 9, UNKNOWN
17286856,Diego Mauricio, Riaño-Pachón, 1, male
17286856,Slobodan, Ruzicic, 2, UNKNOWN
17286856,Ingo, Dreyer, 3, UNKNOWN
17286856,Bernd, Mueller-Roeber, 4, UNKNOWN
17286857,Guoli, Ji, 1, UNKNOWN
17286857,Jianti, Zheng, 2, UNKNOWN
17286857,Yingjia, Shen, 3, UNKNOWN
17286857,Xiaohui, Wu, 4, UNKNOWN
17286857,Ronghan, Jiang, 5, UNKNOWN
17286857,Yun, Lin, 6, UNKNOWN
17286857,Johnny C, Loke, 7, male
17286857,Kimberly M, Davis, 8, female
17286857,Greg J, Reese, 9, male
17286857,Qingshun Quinn, Li, 10, UNKNOWN
17286861,Francisco R, Pinto, 1, male
17286861,João A, Carriço, 2, UNKNOWN
17286861,Mário, Ramirez, 3, UNKNOWN
17286861,Jonas S, Almeida, 4, male
17286863,Jenny, Gu, 1, female
17286863,Philip E, Bourne, 2, male
17286865,Giulio, Pavesi, 1, UNKNOWN
17286865,Federico, Zambelli, 2, male
17286865,Graziano, Pesole, 3, UNKNOWN
17286872,Yuko, Makita, 1, UNKNOWN
17286872,Michiel JL, de Hoon, 2, UNKNOWN
17286872,Antoine, Danchin, 3, male
17288599,Rickard, Sandberg, 1, UNKNOWN
17288599,Ola, Larsson, 2, female
17288608,Jean-Baptiste, Veyrieras, 1, UNKNOWN
17288608,Bruno, Goffinet, 2, male
17288608,Alain, Charcosset, 3, male
17291334,Sampo, Pyysalo, 1, UNKNOWN
17291334,Filip, Ginter, 2, UNKNOWN
17291334,Juho, Heimonen, 3, UNKNOWN
17291334,Jari, Björne, 4, UNKNOWN
17291334,Jorma, Boberg, 5, UNKNOWN
17291334,Jouni, Järvinen, 6, UNKNOWN
17291334,Tapio, Salakoski, 7, UNKNOWN
17291342,Jason WH, Wong, 1, male
17291342,Matthew J, Sullivan, 2, male
17291342,Hugh M, Cartwright, 3, male
17291342,Gerard, Cagney, 4, male
17291344,Juris, Viksna, 1, UNKNOWN
17291344,Edgars, Celms, 2, UNKNOWN
17291344,Martins, Opmanis, 3, UNKNOWN
17291344,Karlis, Podnieks, 4, UNKNOWN
17291344,Peteris, Rucevskis, 5, UNKNOWN
17291344,Andris, Zarins, 6, UNKNOWN
17291344,Amy, Barrett, 7, female
17291344,Sudeshna Guha, Neogi, 8, UNKNOWN
17291344,Maria, Krestyaninova, 9, female
17291344,Mark I, McCarthy, 10, male
17291344,Alvis, Brazma, 11, male
17291344,Ugis, Sarkans, 12, UNKNOWN
17291345,Ji, He, 1, UNKNOWN
17291345,Xinbin, Dai, 2, UNKNOWN
17291345,Xuechun, Zhao, 3, UNKNOWN
17291351,Brian, Fristensky, 1, male
17214898,Eric, Yang, 1, male
17214898,Timothy, Maguire, 2, male
17214898,Martin L, Yarmush, 3, male
17214898,Francois, Berthiaume, 4, UNKNOWN
17214898,Ioannis P, Androulakis, 5, UNKNOWN
17212835,Jongrae, Kim, 1, UNKNOWN
17212835,Declan G, Bates, 2, male
17212835,Ian, Postlethwaite, 3, male
17212835,Pat, Heslop-Harrison, 4, male
17212835,Kwang-Hyun, Cho, 5, UNKNOWN
17214880,Andreu, Alibés, 1, UNKNOWN
17214880,Patricio, Yankilevich, 2, UNKNOWN
17214880,Andrés, Cañada, 3, UNKNOWN
17214880,Ramón, Díaz-Uriarte, 4, UNKNOWN
17222344,Yukiko, Yagi, 1, UNKNOWN
17222344,Kotaro, Terada, 2, UNKNOWN
17222344,Takahisa, Noma, 3, UNKNOWN
17222344,Kazunori, Ikebukuro, 4, UNKNOWN
17222344,Koji, Sode, 5, UNKNOWN
17224043,Lars, Kuepfer, 1, male
17224043,Uwe, Sauer, 2, UNKNOWN
17224043,Pablo A, Parrilo, 3, male
17224057,Maria A, Stalteri, 1, female
17224057,Andrew P, Harrison, 2, male
17233900,Rob, Jelier, 1, male
17233900,Guido, Jenster, 2, male
17233900,Lambert CJ, Dorssers, 3, male
17233900,Bas J, Wouters, 4, UNKNOWN
17233900,Peter JM, Hendriksen, 5, male
17233900,Barend, Mons, 6, UNKNOWN
17233900,Ruud, Delwel, 7, UNKNOWN
17233900,Jan A, Kors, 8, male
17233908,Ayumu, Saito, 1, UNKNOWN
17233908,Masao, Nagasaki, 2, male
17233908,Masaaki, Oyama, 3, UNKNOWN
17233908,Hiroko, Kozuka-Hata, 4, UNKNOWN
17233908,Kentaro, Semba, 5, UNKNOWN
17233908,Sumio, Sugano, 6, UNKNOWN
17233908,Tadashi, Yamamoto, 7, UNKNOWN
17233908,Satoru, Miyano, 8, UNKNOWN
17233916,Mark C, Emerick, 1, male
17233916,Giovanni, Parmigiani, 2, male
17233916,William S, Agnew, 3, male
17239245,Michael R, Seringhaus, 1, male
17239245,Mark B, Gerstein, 2, male
17239253,Robert C, Edgar, 1, male
17241466,Dustin E, Schones, 1, male
17241466,Andrew D, Smith, 2, male
17241466,Michael Q, Zhang, 3, male
17244365,Abdallah, Sayyed-Ahmad, 1, UNKNOWN
17244365,Kagan, Tuncay, 2, UNKNOWN
17244365,Peter J, Ortoleva, 3, male
17244370,Jamie M, Thomas, 1, female
17244370,Daniel, Horspool, 2, male
17244370,Gordon, Brown, 3, male
17244370,Vasily, Tcherepanov, 4, UNKNOWN
17244370,Chris, Upton, 5, male
17250769,Andy M, Yip, 1, male
17250769,Steve, Horvath, 2, male
17254344,Tony, Håndstad, 1, male
17254344,Arne JH, Hestnes, 2, male
17254344,Pål, Sætrom, 3, UNKNOWN
17254351,Andrew B, Clegg, 1, male
17254351,Adrian J, Shepherd, 2, male
17254353,Carolin, Strobl, 1, UNKNOWN
17254353,Anne-Laure, Boulesteix, 2, UNKNOWN
17254353,Achim, Zeileis, 3, UNKNOWN
17254353,Torsten, Hothorn, 4, UNKNOWN
17254358,Andy G, Lynch, 1, male
17254358,David E, Neal, 2, male
17254358,John D, Kelly, 3, both
17254358,Glyn J, Burtt, 4, UNKNOWN
17254358,Natalie P, Thorne, 5, female
17257425,Chrysi, Konstantinou-Kirtay, 1, UNKNOWN
17257425,John BO, Mitchell, 2, both
17257425,James A, Lumley, 3, both
17257426,Elena, Perelman, 1, female
17257426,Alexander, Ploner, 2, male
17257426,Stefano, Calza, 3, UNKNOWN
17257426,Yudi, Pawitan, 4, UNKNOWN
17257435,Kyungpil, Kim, 1, UNKNOWN
17257435,Shibo, Zhang, 2, UNKNOWN
17257435,Keni, Jiang, 3, UNKNOWN
17257435,Li, Cai, 4, UNKNOWN
17257435,In-Beum, Lee, 5, UNKNOWN
17257435,Lewis J, Feldman, 6, male
17257435,Haiyan, Huang, 7, UNKNOWN
17261182,Ana P, Teixeira, 1, female
17261182,Carlos, Alves, 2, male
17261182,Paula M, Alves, 3, female
17261182,Manuel JT, Carrondo, 4, male
17261182,Rui, Oliveira, 5, UNKNOWN
17199892,Gilles, Didier, 1, UNKNOWN
17199892,Laurent, Debomy, 2, UNKNOWN
17199892,Maude, Pupin, 3, female
17199892,Ming, Zhang, 4, UNKNOWN
17199892,Alexander, Grossmann, 5, male
17199892,Claudine, Devauchelle, 6, female
17199892,Ivan, Laprevotte, 7, male
